claim,headline,question,parts,label,part
تیلور آلیسون سوئیفت در ماه سپتامبر متولد شده است. ,تیلور آلیسون سوئیفت  (به  انگلیسی  : ‎؛ زادهٔ ۱۳ دسامبر ۱۹۸۹) خواننده و ترانه‌سرای آمریکایی است.,0,,Disagree,0.0
ایندومتاسین تنها یه شکل کپسول مصرف می شود.,ایندومتاسین (به انگلیسی: ),0,,Disagree,0.0
رد خون به كارگرداني سهراب همداني در دوازده رشته جشنواره ي فيلم فجر نامزد كسب جايزه شد.,محمدحسین مهدویان (زاده ۲۲ اردیبهشت ماه ۱۳۶۰ - بابل) کارگردان و فیلم‌نامه‌نویس ایرانی است. از فیلم‌های مهم او می‌توان به ایستاده در غبار، ماجرای نیمروز، ردخون، لاتاری و درخت گردو اشاره کرد.,0,,Disagree,0.0
نیروهای داعش در اسیر کردن محسن حججی در گذرگاه مرزی الولید ناکام ماندند.,محسن حُجَجی  (زادهٔ ۲۱ تیر ۱۳۷۰ در  نجف‌آباد  – درگذشتهٔ ۱۸ مرداد ۱۳۹۶ در  التَنْف  ) از نیروهای ایرانی موسوم به  مدافع حرم  بود که در مرداد ۱۳۹۶ در عملیاتی در  گذرگاه مرزی الولید  –منطقهٔ مرزیِ بین  سوریه  و  عراق  – توسط نیروهای  داعش  به اسارت درآمد و پس از دو روز به‌دست آنان به‌قتل رسید.,0,,Disagree,0.0
پناه بگیر خودکاری با بازی مایکل شنون زاده ۷ اوت ۱۹۷۴ است.,پناه بگیر  (  انگلیسی  : ‎) فیلمی در  ژانر   درام  و  تریلر روان‌شناختی  به کارگردانی  جف نیکولز  و با بازی  مایکل شنون  و  جسیکا چستین  است که در سال ۲۰۱۱ منتشر شد.,0,,Disagree,0.0
قاتلان انتحاری احمد شاه مسعود خود را روزنامه‌نگار معرفی کرده بودند.,او در جنگ‌های شوروی و جنگ‌های داخلی افغانستان نقش مهم داشت.,0,,Disagree,0.0
ارمنستان سومین کشوری بود که مسیحیت را به عنوان دین رسمی پذیرفت.,ارمنستان اولین کشوری بود که در اوایل قرن چهارم میلادی، مسیحیت را به عنوان دین رسمی خود پذیرفت و کلیسای آن کاملاً خودمختار و متفاوت با کلیساهای دیگر در دنیاست.,0,,Disagree,0.0
داوود میرباقری فقط نویسندگی فیلم آدم برفی را بر عهده گرفته است.,سید محمد داوود میرباقری (زاده ۱۳۳۷ در شاهرود) نویسنده و کارگردان ایرانی است.,0,,Disagree,0.0
آپولو 13 سفر ناموفق اداره کل ملی هوانوردی و فضا به جنگل بود.,ناحیه‌ای که از درخت‌های انبوه پوشیده باشد را  جنگل  می‌نامند.,0,,Disagree,0.0
مهدی کوچک‌زاده، متولد 1336، در احزاب سیاسی و جایگاه‌های دولتی فعالیت می کند.,سیاستمدار (به انگلیسی: ) یا سیاستگر به افرادی گفته می‌شود، که در احزاب سیاسی فعالیت می‌کنند، یا در حال فعالیت در جایگاه‌های دولتی می‌باشند. این افراد در قانون‌گذاری، تأثیرگذاری بر سیاست‌های عمومی و تصمیم‌گیری‌های سیاسی دخیل می‌باشند. سیاست‌مداران اغلب به منظور دستیابی به موقعیت‌های مدیریتی، قدرت سیاسی و جایگاه‌های دولتی، از مسیر فعالیت‌های حزبی، لابی‌گری، شرکت در انتخابات، برگزاری تجمع‌ها، کودتا و مبارزات انتخاباتی، اقدام می‌نمایند. سیاست تنها به مراکز حکومتی از طریق دفاتر دولتی محدود نمی‌شود و دفاتر سیاسی ممکن است در شرکت‌های بزرگ و نهادهای غیردولتی نیز تشکیل شوند.,0,,Disagree,0.0
زیردریایی کاربرد ترابری ندارد.,شناور نام عمومی هر وسیله‌ای است که برای ترابری انسان یا اشیا و کالا بر روی آب به کار می‌رود.,0,,Disagree,0.0
یک گروه صنعتی با عنوان شرکت هواپیمایی وارش، با محوریت استان مازندران در شهر آمل آغاز به فعالیت کرده است.,شرکت هواپیمایی یا خط هوایی یا ایرلاین (Airline) معمولاً به یک گروه صنعتی گفته می‌شود که از طریق خطوط هوایی مسافر یا محموله جابجا می‌کند.,0,,Disagree,0.0
میترا فراهانی موفق به ساخت فیلم مستند فی فی از خوشحال زوزه می کشد نشد.,فی‌فی از خوشحالی زوزه می‌کشد  * فیلمی در گونهٔ  مستند  به کارگردانی و نویسندگی  میترا فراهانی  محصول سال ۱۳۹۲ است.,0,,Disagree,0.0
کارگردان فیلم پناه بگیر، جف نیکولز اهل کشور ایالات متحده آمریکا، تا به حال فیلم نامه نویسی نکرده است.,جف نیکولز (به‌انگلیسی: Jeff Nichols) کارگردان و فیلم‌نامه‌نویس اهل کشور ایالات متحده امریکا است.,0,,Disagree,0.0
حمید فرخ نژاد از عوامل تولید فیلم در28 فروردین 1340 در آبادان متولد شد.,کارگردان (به انگلیسی: ) اصلی‌ترین عامل تبدیل شدن یک فیلم‌نامه به یک فیلم سینمایی یا فیلم تلویزیونی است. به همین دلیل است که همواره، یک اثر تصویر متحرک را به نام کارگردان آن می‌شناسند.,0,,Disagree,0.0
مجموعه تلویزیونی زمانه در آبان ماه سال 91 پخش شد.,زمانه مجموعه‌ای تلویزیونی به کارگردانی حسن فتحی است که از آذر ماه سال ۱۳۹۱ در ۴۹ قسمت ازشبکه ۳ سیمای جمهوری اسلامی ایران پخش شد.,0,,Disagree,0.0
فیلم نابخشوده به کارگردانی کلینت ایستوود 45ساله محصول سال 1992شرکت آمریکایی برادران وارنر است.,نابخشوده (به انگلیسی: ) فیلمی وسترن به کارگردانی و تهیه‌کنندگی کلینت ایستوود محصول سال ۱۹۹۲ شرکت آمریکایی برادران وارنر است. این فیلم به انتخاب بنیاد فیلم آمریکا جزو ۱۰ فیلم برتر وسترن قرار گرفته است.,0,,Disagree,0.0
هما ماليني تهيه كننده اي آلماني است.,هِما مالینی  (به انگلیسی:  Hema Malini  )  بازیگر  ،  تهیه‌کننده  ،  کارگردان  ،  رقصنده  و فعال سیاسی اهل کشور  هند  است.,0,,Disagree,0.0
هایده در ایالت آریزونا درگذشت.,کالیفرنیا یا کَلِفرنیا (به انگلیسی: ) ایالتی در غرب آمریکا بر کرانهٔ اقیانوس آرام است. مرکز آن ساکرامنتو و شهرهای مهم آن لس‌آنجلس، سن دیگو، سن خوزه و سان‌فرانسیسکو هستند. همچنین این ایالت پرجمعیت‌ترین ایالت آمریکا است. کالیفرنیا پس از آلاسکا و تگزاس، سومین ایالت بزرگِ آمریکا از لحاظ وسعت است.,0,,Disagree,0.0
پناه بگیر فیلمی به کارگردانی جف نیکولز کارگردان و فیلم‌نامه‌نویس اهل کشور فرانسه است.,جف نیکولز (به‌انگلیسی: Jeff Nichols) کارگردان و فیلم‌نامه‌نویس اهل کشور ایالات متحده امریکا است.,0,,Disagree,0.0
ارمنستان هیچ دینی را به رسمیت نپذیرفت.,ارمنستان اولین کشوری بود که در اوایل قرن چهارم میلادی، مسیحیت را به عنوان دین رسمی خود پذیرفت و کلیسای آن کاملاً خودمختار و متفاوت با کلیساهای دیگر در دنیاست.,0,,Disagree,0.0
فرزانه تأییدی از تولد تا مرگ، هرگز پا به ایران نگذاشت.,فرزانه تأییدی (زادهٔ ۱۳۲۴ در تهران – درگذشتهٔ ۴ فروردین ۱۳۹۹ در لندن) هنرپیشه سینما و تئاتر ایران بود.,0,,Disagree,0.0
طول کرم خاکی بیش از 3 میلی متر است.,کرم‌های خاکی در هر جایی یافت می‌شوند و طول آن‌ها معمولاً بیشتر از ۳ سانتیمتر است.,0,,Disagree,0.0
ادوارد اسنودن تنها در سازمان های خصوصی کار کرده است.,آژانس امنیت ملی (به انگلیسی: ) که با سرواژه اِن‌اس‌اِی  شناخته شده است، یک سازمان دولتی در ایالات متحده آمریکا است که زیر نظر وزارت دفاع ایالات متحده آمریکا اداره می‌شود. این سازمان در ۴ نوامبر ۱۹۵۲ (میلادی) پایه‌گذاری شد و وظیفه اصلی آن نظارت بر کنش‌های مخابرات و ماهواره‌ای و رمزگشایی در ایالات متحده آمریکا است. این کار نیازمند گردآوری مقدار زیادی رمزشناسی (cryptanalysis) است. همچنین این سازمان وظیفه حفاظت از مکالمات دولتی و سامانه‌های اطلاعاتی آمریکا را در مقابل سازمان‌های مشابه بر عهده دارد. مرکز این آژانس در ایالت مریلند است.,0,,Disagree,0.0
حسن فتحی کارگردان مجموعه تلویزیونی زمانه متولد آنکارا است.,حسن فتحی (زاده ۱۰ شهریور ۱۳۳۸ در تهران، محله نظام‌آباد) کارگردان و فیلم‌نامه‌نویسِ سینما، تلویزیون و تئاترِ ایرانی است.,0,,Disagree,0.0
فیلم آدم برفی در سال 53 اکران شد.,آدم‌برفی  * فیلمی اجتماعی، کمدی به نویسندگی و کارگردانی  داود میرباقری  است که در سال ۱۳۷۳ ساخته شد این فیلم مدت ۳ سال  توقیف  و در سال ۷۶ اکران شد و  پرفروش ترین فیلم سال  شد.,0,,Disagree,0.0
ناصر ممدوح تا به امروز وارد حوزه ی بازیگری نشده است.,ناصر ممدوح (زادهٔ ۲۶ بهمن ۱۳۲۱، تهران) صداپیشه (دوبلور) مدیر دوبلاژ و بازیگر ایرانی است.,0,,Disagree,0.0
محمدحسین مهدویان کارگردان تهرانی است., تِهْران  ( )  پرجمعیت‌ترین شهر  و  پایتخت   ایران  ، مرکز  استان تهران  و  شهرستان تهران  است.,0,,Disagree,0.0
مجموعه تلویزیونی زمانه به کارگردانی حسن فتحی در 49 قسمت به نمایش در نیامد.,زمانه مجموعه‌ای تلویزیونی به کارگردانی حسن فتحی است که از آذر ماه سال ۱۳۹۱ در ۴۹ قسمت ازشبکه ۳ سیمای جمهوری اسلامی ایران پخش شد.,0,,Disagree,0.0
سیدعبدالرحیم موسوی نتوانست به سمت فرمانده قرارگاه پدافند هوایی خاتم الانبیاء نائل شود.,سید عبدالرحیم موسوی  (زاده ۱۳۳۹  قم  )  سرلشکر   نیروی زمینی ارتش جمهوری اسلامی  که هم‌اکنون به‌عنوان  فرمانده کل ارتش جمهوری اسلامی ایران  و نیز فرمانده  قرارگاه پدافند هوایی خاتم‌الانبیاء  فعالیت می‌کند.,0,,Disagree,0.0
بهرام رادان سواد موسیقی ندارد.,خواننده (یا به زبان فارسی افغانستان: آوازخوان) یک موسیقی‌دان است که از صدای خود برای ایجاد موسیقی استفاده می‌کند. اغلب، خواننده با موسیقی‌دانان و آلت‌های موسیقی همراه می‌شود. با وجود آن‌که بسیاری از افراد برای تفریح می‌خوانند، تکنیک و مهارت خواندن، اغلب ترکیبی از استعداد ذاتی و آموزش‌های حرفه‌ای است.,0,,Disagree,0.0
جک نیلسون 4 بار برنده بزرگترین جایزه در زمینه سینما شد.,جوایز آکادمی اسکار (انگلیسی: ‎) یا اسکار (انگلیسی: ‎)، مراسم اعطای جوایز سالانه آمریکا که توسط آکادمی علوم و هنرهای تصاویر متحرک به بهترین آثار صنعت سینما جهان اهدا می‌شود. این مراسم یکی از شاخص‌ترین مراسم‌های اهدای جوایز در جهان است و بزرگترین جایزه در زمینه سینما می‌باشد و هر ساله در بیش از ۱۰۰ کشور جهان به‌صورت زنده پخش می‌شود. جایزه اسکار یکی از نه جایزه از جوایز آکادمی است.,0,,Disagree,0.0
مهدی کوچک‌زاده متوفی ۱ اسفند ۱۳۳۷ در کشور ایران در جنوب غربی آسیا است.,دورهٔ دهم مجلس شورای اسلامی از ۸ خرداد ۱۳۹۵ رسماً آغاز شد. نمایندگان این دوره در انتخابات دهمین دوره مجلس شورای اسلامی که در ۷ اسفند ۱۳۹۴ و ۱۰ اردیبهشت ۱۳۹۵ برگزار شد نیز انتخاب شدند.,0,,Disagree,0.0
خیابان جیحون به طور کامل در مرکز شهر برلین واقع شده است.,منطقه ۱۰ شهرداری تهران یکی از مناطق شهری تهران است. این منطقه در مرکز شهر تهران قرار دارد.,0,,Disagree,0.0
محمدحسین مهدویان از افاغنه است.,محمدحسین مهدویان  (زاده ۲۲ اردیبهشت ماه ۱۳۶۰ -  بابل  )  کارگردان  و  فیلم‌نامه‌نویس  ایرانی است.,0,,Disagree,0.0
وایکینگ ها یک سریال اروپایی به سبک درام تاریخی وپرحادثه است., کانادا  (به  انگلیسی  و  فرانسوی  : Canada) کشوری در شمال قاره  آمریکای شمالی  است که از  ده استان و سه قلمرو  تشکیل شده‌است.,0,,Disagree,0.0
جیمز ادوارد فرانکو نقاش آلمانی است.," آلمان  (به  فرانسوی  : ) (به  آلمانی  : ) با نام رسمی  جمهوری فدرال آلمان  (به  آلمانی  : )، نام بین‌المللی روی نقشه ""Germany"" کشوری در  قاره اروپا  با پایتخت  برلین  است.",0,,Disagree,0.0
اما داهانیو فیلم نامه فیلم اتاق را براساس یکی از رمان های کافکا نوشت., فرانتس کافکا  (به  آلمانی  : ) (زاده ۳ ژوئیهٔ ۱۸۸۳ – درگذشته ۳ ژوئن ۱۹۲۴) یکی از بزرگ‌ترین نویسندگان  آلمانی‌زبان  در  سده ۲۰ (میلادی)  بود.,0,,Disagree,0.0
علی صادقی هرگز به اوج شهرت نرسید.,علی صادقی (متولد ۱۴ آذر ۱۳۵۹ در تهران) بازیگر سینما و تلویزیون ایران است.,0,,Disagree,0.0
  استیل سیستئین یک دستگاه تصفیه هوای خلط اور  است. , دارو  (به  انگلیسی  : ) در دانش پزشکی به هر ماده‌ای که برای درمان، تسکین علائم، تشخیص بیماری یا پیشگیری از آن به کار رود و بر ساختار یا کارکرد  ارگانیسم  زنده اثر گذارد و پس از ورود به بدن عملکرد بدن را تصحیح کند، گفته می‌شود.,0,,Disagree,0.0
یکی از سازمان های هنری ادعا کرد در جریان اعتراضات آبان98 در ایران نیرو امنیتی اغلب به بالاتنه قربانیان شلیک کرده است.,عفو بین‌الملل (به انگلیسی: ) سازمانی غیردولتی می‌باشد که با داشتن بیش از ۷ میلیون عضو در زمینه حمایت از حقوق بشر فعالیت می‌کند. هدف‌گذاری این بنیاد غیردولتی اینست که بتواند با پژوهش و فعالیت در زمینه حقوق بشر از پایمال شدن حقوق انسان‌ها در سطح دنیا جلوگیری کرده و در نهایت خواستار برقراری عدالت در مورد افرادی که حقوق ایشان به هر نحوی پایمال گردیده می‌باشد.,0,,Disagree,0.0
محمد مخبرمتولد دزفول نتوانست به سمت معاونت استانداری خوزستان  نائل شود.,محمد مخبر  متولد دزفول هم‌اکنون به عنوان رئیس  ستاد اجرایی فرمان امام  (از سال ۱۳۸۶) فعالیت می‌کند و پیش از این معاونت بازرگانی و حمل و نقل  بنیاد مستضعفان  و ریاست هیئت مدیره  بانک سینا  و معاونت استانداری خوزستان را بر عهده داشته‌است.,0,,Disagree,0.0
گاه‌شماری جلالی مبنای گاهشماری عربستان از سده ی پنجم خورشیدی به این سو است.,گاهنامه، سالنما، سالنامه یا تقویم (به انگلیسی: ) بیشتر به محاسبه و نمایش یک‌دوره یا یک سال گفته می‌شود.,0,,Disagree,0.0
عصر جديد را صدا و سيماي آلمان ساخته است. ,عصر جدید  یک مسابقه تلویزیونی  استعدادیابی  است که توسط  صدا و سیمای جمهوری اسلامی ایران  ساخته و پخش می‌شود.,0,,Disagree,0.0
با درگذشت محمدرضا مهدوی کنی دبیرکل جامعه روحانیت مبارز درزمستان 1393،کسانی مانند محمدعلی موحد کرمانی نماینده رهبردرسپاه پاسداران یکی از گزینه های دبیرکلی بود.,محمدرضا مهدوی کنی (زاده ۱۴ مرداد ۱۳۱۰ - درگذشته ۲۹ مهر ۱۳۹۳) روحانی شیعه، سیاست‌مدار ایرانی و سومین رئیس مجلس خبرگان رهبری بود. او دبیر کلی جامعه روحانیت مبارز را بر عهده داشت. وی همچنین رئیس دانشگاه امام صادق و استاد درس اخلاق اسلامی، فقه، اصول فقه و تفسیر  این دانشگاه نیز بود.,0,,Disagree,0.0
استان آذربایجان شرقی با استان آذربایجان غربی فاصله‌ی زیادی دارد.,استان آذربایجان شرقی از سمت شمال به جمهوری‌های  آذربایجان  و  ارمنستان  ، از سمت غرب و جنوب غرب به  استان آذربایجان غربی  ، از سمت شرق به  استان اردبیل  و از سمت جنوب شرق به  استان زنجان  محدود شده‌است.,0,,Disagree,0.0
استان آذربایجان شرقی از سمت جنوب شرقی فقط با آلمان مرز دارد. ,استان آذربایجان شرقی از سمت شمال به جمهوری‌های  آذربایجان  و  ارمنستان  ، از سمت غرب و جنوب غرب به  استان آذربایجان غربی  ، از سمت شرق به  استان اردبیل  و از سمت جنوب شرق به  استان زنجان  محدود شده‌است.,0,,Disagree,0.0
عصر جديد را صدا و سيماي گرجستان ساخته است. ,عصر جدید  یک مسابقه تلویزیونی  استعدادیابی  است که توسط  صدا و سیمای جمهوری اسلامی ایران  ساخته و پخش می‌شود.,0,,Disagree,0.0
با درگذشت علی اکبر ناطق نوری دبیرکل جامعه روحانیت  مبارز ،محمدرضا مهدوی کنی به عنوان یکی از گزینه ها مطرح شد.,پس از او (به جز دوره کوتاهی در سال ۱۳۷۵) تا سال ۱۳۹۳،  محمدرضا مهدوی کنی  دبیرکل جامعه روحانیت مبارز بود اما با درگذشت وی گزینه‌هایی همچون  محمدعلی موحدی کرمانی  ،  اکبر هاشمی رفسنجانی  ،  علی‌اکبر ناطق نوری  و  حسن روحانی  برای دبیرکلی این نهاد مطرح شدند.,0,,Disagree,0.0
پوسته ی نرم ونازک لیتوسفراز سنگ ساخته شده است.,سنگ‌کره یا لیتوسفر (به یونانی باستان: ) پوسته‌ای سفت و سخت است. سنگ‌کره خارجی‌ترین لایهٔ سیاره است. سنگ‌کره در زمین، سنگ‌کره شامل پوسته بخشی از گوشته نزدیک به پوسته‌است و در مقیاس‌های زمانی از هزاران سال یا بیشتر دارای رفتار الاستیک بوده‌است.,0,,Disagree,0.0
ابراهیم عزیزی اطلاعی در حوزه‌ی دانش حقوق ندارد. ,ابراهیم عزیزی  از جمله اعضای حقوقدان  شورای نگهبان  می‌باشد که در تاریخ ۱۶ مرداد ۱۳۸۶ برای یک دوره سه ساله و با رای مجلس به این سمت منصوب شد.,0,,Disagree,0.0
شوالیه تاریکی در ژوئیه ی 2008 در شهر های ساحلی اکران شد.,پادشاهی متحد بریتانیای کبیر و ایرلند شمالی (به انگلیسی: ) که به‌اختصار بریتانیا (به انگلیسی: ) یا پادشاهی متحد (به انگلیسی: ) خوانده می‌شود، مجموعه کشورهای متحدی است که در شمال غربی اروپای قاره‌ای واقع شده است. بریتانیا یکی از مهمترین بازیگران عرصه سیاست و اقتصاد جهانی است و یکی از بزرگترین اقتصادهای جهان را داراست. این سرزمین از چهار کشور تشکیل شده‌است : کشورهای انگلستان، اسکاتلند و ولز روی‌هم جزیره بریتانیای کبیر را تشکیل می‌دهند. چهارمین کشور، ایرلند شمالی نام دارد که در شمال شرقی جزیره ایرلند قرار دارد. لندن پایتخت و بزرگ‌ترین شهر پادشاهی متحد و نیز کشور انگلستان است. بریتانیا توسط اقیانوس اطلس از غرب و شمال، دریای شمال در شرق، کانال مانش در جنوب و دریای ایرلند در غرب احاطه شده‌است. این کشور یکی از پنج عضو دائم شورای امنیت سازمان ملل می باشد و دارای حق وتو است.,0,,Disagree,0.0
محمدحسین مهدویان متولد تابستان 1360 است., اُردیبِهِشت  (به  لری  : )، دومین ماه  سال خورشیدی  و دومین ماه فصل  بهار  است.,0,,Disagree,0.0
استیل سیستئین به صورت قرص و قرص جوشان استفاده نمی شود .,قرص جوشان (انگلیسی: ‎) قرصی است که به منظور حل شدن در آب و آزادسازی دی‌اکسید کربن حاصل از واکنش یک اسید آلی با باز ضعیف در حضور آب طراحی شده‌است. در قرن‌های ۱۷ و ۱۸ میلادی دانشمندان شروع به کشف خصوصیات شیمیایی و مزایای فیزیولوژیکی نمک‌های متنوعی چون نمک گلوبر و اس‍پوم کردند. این نمک‌ها در چشمه‌های معدنی پیدا شده‌اند که زمانی در امپراتوری روم به عنوان آبگرم طبیعی مورد استفاده قرار می‌گرفتند و مردم حمام گرفتن و نوشیدن از آن آب غنی از مواد معدنی را برای سلامتی خود مفید می‌دانستند. این تحولات منجر به تلاش برای ساخت مصنوعی مخلوط نمک یافت شده در آب معدنی مذکور با استفاده از مواد در دسترس شد. ترکیب این نوع نمک‌ها - به ویژه کربنات‌ها و تارتارات‌ها- با طعم دهنده‌هایی چون لیمو تشکیل قرص‌های جوشانی حاوی اسید سیتریک می‌داد که بسیار محبوب و مورد توجه مصرف‌کنندگان قرار گرفت. قرص‌های جوشان از بیش از ۲ قرن پیش در صنایع دارویی و غذایی به کار گرفته شده‌اند.,0,,Disagree,0.0
سرو زير آب را كارگرداني آلماني ساخته است. ,محمدعلی باشه آهنگر (متولد ۵ فروردین ۱۳۴۱ در دزفول) از کارگردانان ایرانی است.,0,,Disagree,0.0
شوالیه تاریکی یکی از بدترین فیلم های دهه 2000 میلادی است.,شوالیه تاریکی * در ۱۶ ژوئیه ۲۰۰۸ در استرالیا، ۱۸ ژوئیه ۲۰۰۸ در  آمریکای شمالی  و ۲۴ ژوئیه ۲۰۰۸ در بریتانیا اکران شد و نظرات بسیار مثبتی از سوی منتقدان دریافت کرد و به عنوان یکی از بهترین فیلم‌های ابرقهرمانی و یکی از بهترین فیلم‌های دهه ۲۰۰۰ میلادی شناخته شد.,0,,Disagree,0.0
بهرام رادان در بهار 1360 در ایران به دنیا آمد.,,0,,Disagree,0.0
کمیل نانجیانی نویسنده پاکستانی-آمریکایی درتئاترمردان سیاه پوش بین المللی بازی کرده است.,کمیل نانجیانی (به انگلیسی: ) زاده (۲۱ فوریه ۱۹۷۸) استندآپ کمدین، بازیگر و نویسنده پاکستانی-آمریکایی است.,0,,Disagree,0.0
ژرژ پطروسی درگذشته  درفروردین ماه 1323 دوبلورارمنی ایرانی تبار است.,گفتارگردانی یا دوبله کردن یا دوبلاژ (به فرانسوی: ) قرار دادنِ صدای صداپیشگان (به نام دوبلور یا گفتارگردان) به‌جای صدای اصلیِ بازیگران یا شخصیت‌هاست.,0,,Disagree,0.0
اتومبیل دزدی بزرگ ۵ بدون نیاز به دستگاه الکترونیکی مجهز به پردازشگر یا میکرو کنترلر انجام می‌شود.,بازی ویدئویی نوعی سرگرمی تعاملی است که توسط یک دستگاه الکترونیکی مجهز به پردازشگر یا میکرو کنترلر انجام می‌شود. تعداد مخاطبان بازی‌های ویدئویی در سال‌های گذشته افزایش چشمگیر داشته و بازی‌های ویدئویی به پر طرفدار ترین سرگرمی تاریخ بشر تبدیل شده‌است.,0,,Disagree,0.0
گروه جیش العدل از اهل تسنن ایران حمایت نمی کند.,اهل سنت یا تسنن، بزرگ‌ترین مذهب دین اسلام است که حدود ۸۷ تا ۹۰ درصد مسلمانان پیرو آن هستند. کلمه اهل سنت در نام این فرقه اسلامی، اشاره به شیوه زندگی محمد بن عبدالله دارد که آن را سنت پیامبر می‌نامند. اختلاف میان شیعه و سنی از زمان درگذشت پیامبر اسلام و تفاوت نظر بر سر جانشینی او آغاز شد و رفته رفته تبدیل به اختلاف نظرهای سیاسی و دینی گردید.,0,,Disagree,0.0
ژانر فیلم شوالیه تاریکی فانتزی است.,گونه یا ژانر به معیارهای مختلفی که به دسته‌بندی انواع هنر می‌پردازند، اطلاق می‌شود.,0,,Disagree,0.0
کارگردان و نویسنده فیلم آدم برفی، داوود میرباقری نیست.,سید محمد داوود میرباقری (زاده ۱۳۳۷ در شاهرود) نویسنده و کارگردان ایرانی است.,0,,Disagree,0.0
ان هتوی تنها در عرصه‌ی تئاتر به بازیگری پرداخته است., تئاتر  شاخه‌ای از  هنرهای نمایشی  است که به بازنمودن داستان‌ها برابر تماشاگران می‌پردازد.,0,,Disagree,0.0
فیلمنامه ی پاتال و آرزوهای کوچک به فیلم آن تبدیل نشده است.,پاتال و آرزوهای کوچک فیلمی است به کارگردانی مسعود کرامتی که در سال ۱۳۶۸ به تهیه‌کنندگی فرشته طائرپور و وحید نیکخواه‌آزاد ساخته شد.,0,,Disagree,0.0
حسان علیخانی و علی جلیلوند کارگردانان فیلم بدون تاریخ بدون امضا هستند.,بدون تاریخ، بدون امضا فیلمی به کارگردانی وحید جلیلوند، نویسندگی علی زرنگار و وحید جلیلوند و تهیه‌کنندگی احسان علیخانی و علی جلیلوند محصول سال ۱۳۹۵ است.,0,,Disagree,0.0
آپولو 13 سفر ناموفق اداره کل ملی هوانوردی و فضا به روسیه بود.,ماه تنها قمر سیارهٔ زمین است که با بازتاباندن نور خورشید، شب‌های زمین را کمی روشن می‌کند. ماه پنجمین قمر طبیعیِ بزرگ در سامانهٔ خورشیدی در میان ۱۷۳ قمر موجود در این سامانه است. قطرِ ماه حدودِ ۳٬۴۷۶ کیلومتر است. جوّ ندارد و در پهنهٔ آن دهانه‌های برخوردی درپیِ برخوردِ سنگ‌های آسمانی پدید آمده‌است. مساحت سطح آن حدود ۳۸ میلیون کیلومتر مربع (دقیق تر ۳۷ میلیون و ۹۳۰ هزار) است که در مقام مقایسه از مساحت قاره آسیا کم تر است.,0,,Disagree,0.0
آپولو 13 سفر ناموفق ناسا به دو قمر سیاره ی زمین بود.,ماه تنها قمر سیارهٔ زمین است که با بازتاباندن نور خورشید، شب‌های زمین را کمی روشن می‌کند. ماه پنجمین قمر طبیعیِ بزرگ در سامانهٔ خورشیدی در میان ۱۷۳ قمر موجود در این سامانه است. قطرِ ماه حدودِ ۳٬۴۷۶ کیلومتر است. جوّ ندارد و در پهنهٔ آن دهانه‌های برخوردی درپیِ برخوردِ سنگ‌های آسمانی پدید آمده‌است. مساحت سطح آن حدود ۳۸ میلیون کیلومتر مربع (دقیق تر ۳۷ میلیون و ۹۳۰ هزار) است که در مقام مقایسه از مساحت قاره آسیا کم تر است.,0,,Disagree,0.0
آتش سوزی و ریزش ساختمان پلاسکو در کم جمعیت ترین شهر ایران اتفاق افتاد.,تِهْران  پرجمعیت‌ترین شهر و پایتخت ایران، مرکز استان تهران و شهرستان تهران است. این شهر با ۸٬۶۹۳٬۷۰۶ تن جمعیت، بیست و چهارمین شهر پرجمعیت جهان و پرجمعیت‌ترین شهر باختر آسیا به‌شمار می‌رود. کلان‌شهر تهران نیز سومین کلان‌شهر پرجمعیت خاورمیانه است.,0,,Disagree,0.0
نیروهای انگلیسی در نبرد دانکرک حضور نداشتند.,دانکرک (به فرانسوی: ) شهری در در شمال فرانسه است. این شهر ۱۰ کیلومتر با مرز بلژیک فاصله دارد. بر اساس سرشماری سال ۲۰۰۴ این شهر ۷۱۳۰۰ نفر جمعیت دارد.,0,,Disagree,0.0
احمد شاه مسعود بر اثر سکتهٔ قلبی درگذشت.,او در جنگ‌های شوروی و جنگ‌های داخلی افغانستان نقش مهم داشت.,0,,Disagree,0.0
آپولو 13 سفر ناموفق اداره کل ملی هوانوردی و فضا به سیاره ی نپتون بود.,ماه تنها قمر سیارهٔ زمین است که با بازتاباندن نور خورشید، شب‌های زمین را کمی روشن می‌کند. ماه پنجمین قمر طبیعیِ بزرگ در سامانهٔ خورشیدی در میان ۱۷۳ قمر موجود در این سامانه است. قطرِ ماه حدودِ ۳٬۴۷۶ کیلومتر است. جوّ ندارد و در پهنهٔ آن دهانه‌های برخوردی درپیِ برخوردِ سنگ‌های آسمانی پدید آمده‌است. مساحت سطح آن حدود ۳۸ میلیون کیلومتر مربع (دقیق تر ۳۷ میلیون و ۹۳۰ هزار) است که در مقام مقایسه از مساحت قاره آسیا کم تر است.,0,,Disagree,0.0
بهرام رادان در بهار 1358 در ایتالیا به دنیا آمد.,,0,,Disagree,0.0
 در هر مسابقه از مسابقات فصلی 2012-2013  لیگ آلمان در کسب رکورد میانگین چهل وپنج هزاروپانصد تماشاگر با شکست مواجه شد., بوندس لیگا  (به  آلمانی  : ) در واژه به معنای «  لیگ ملی  » به لیگ سراسری در کشور  آلمان  گفته می‌شود.که باشگاه  بایرن مونیخ  با داشتن ۳۰ عنوان قهرمانی موفق ترین تیم در این رقابت هاست .,0,,Disagree,0.0
